iter	Logloss
1512	0.1874264521
1513	0.1874083406
1514	0.1873833627
1515	0.1873584502
1516	0.1873344663
1517	0.1873128797
1518	0.1872944843
1519	0.1872707124
1520	0.1872574523
1521	0.187249085
1522	0.187220958
1523	0.1872061906
1524	0.1871713118
1525	0.1871526696
1526	0.1871260174
1527	0.1871049931
1528	0.1870875359
1529	0.1870637466
1530	0.1870456593
1531	0.1870245526
1532	0.1870070148
1533	0.1869868394
1534	0.1869656798
1535	0.1869446779
1536	0.1869239533
1537	0.1868957692
1538	0.1868682747
1539	0.1868440587
1540	0.1868249509
1541	0.1867949866
1542	0.1867759538
1543	0.1867538897
1544	0.1867347216
1545	0.1867174892
1546	0.1867006718
1547	0.1866858191
1548	0.1866671932
1549	0.1866360397
1550	0.1866098851
1551	0.1865882091
1552	0.1865662155
1553	0.1865426744
1554	0.1865270332
1555	0.1865034854
1556	0.1864853626
1557	0.1864608234
1558	0.1864388221
1559	0.186411003
1560	0.1863915459
1561	0.1863322075
1562	0.1863128675
1563	0.1862844481
1564	0.1862714335
1565	0.186258677
1566	0.1862385904
1567	0.1862155975
1568	0.1861812647
1569	0.1861603461
1570	0.1861473392
1571	0.1861176099
1572	0.1860958243
1573	0.1860739718
1574	0.1860472617
1575	0.1860221917
1576	0.1859990862
1577	0.1859789977
1578	0.1859529143
1579	0.185933307
1580	0.1859195438
1581	0.1858989618
1582	0.1858695123
1583	0.1858475046
1584	0.1858209361
1585	0.1857971978
1586	0.1857828749
1587	0.185767801
1588	0.1857454458
1589	0.1857203837
1590	0.1856975811
1591	0.1856623825
1592	0.1856433816
1593	0.1856299064
1594	0.1856057922
1595	0.1855842098
1596	0.1855602459
1597	0.1855408145
1598	0.1855165074
1599	0.1854945681
1600	0.1854728033
1601	0.1854445148
1602	0.1854265656
1603	0.185403155
1604	0.1853777977
1605	0.1853616875
1606	0.185349095
1607	0.1853231629
1608	0.1853068858
1609	0.1852810266
1610	0.1852666224
1611	0.1852433834
1612	0.1851923352
1613	0.1851679971
1614	0.1851489653
1615	0.1851351539
1616	0.1851094268
1617	0.1850859489
1618	0.1850727627
1619	0.1850510814
1620	0.1850322424
1621	0.1850106688
1622	0.1849909723
1623	0.1849647527
1624	0.1849438101
1625	0.1849193479
1626	0.1848970249
1627	0.1848763913
1628	0.1848521402
1629	0.1848360052
1630	0.1848137361
1631	0.1847959613
1632	0.1847759877
1633	0.1847622075
1634	0.1847373625
1635	0.1847136787
1636	0.1846988583
1637	0.1846775326
1638	0.1846514381
1639	0.184641093
1640	0.1846195318
1641	0.1845965958
1642	0.1845810618
1643	0.1845674889
1644	0.1845463559
1645	0.1845301496
1646	0.1845072761
1647	0.1844936026
1648	0.1844768047
1649	0.1844576226
1650	0.184441073
1651	0.1844199842
1652	0.1844052607
1653	0.184384427
1654	0.1843706334
1655	0.1843550726
1656	0.1843263331
1657	0.1843148304
1658	0.1842950524
1659	0.1842736792
1660	0.1842479005
1661	0.1842207516
1662	0.1842041727
1663	0.184180417
1664	0.1841567778
1665	0.1841448897
1666	0.1841222751
1667	0.1841058304
1668	0.1840806881
1669	0.1840593845
1670	0.1840391004
1671	0.1840133489
1672	0.1839954902
1673	0.1839781006
1674	0.1839478275
1675	0.1839176736
1676	0.1838938379
1677	0.1838700376
1678	0.1838573197
1679	0.1838407562
1680	0.1838203172
1681	0.1837937333
1682	0.1837738391
1683	0.1837570428
1684	0.1837392949
1685	0.1837194385
1686	0.1836957332
1687	0.1836740197
1688	0.1836576524
1689	0.1836353189
1690	0.183617877
1691	0.1835972692
1692	0.1835695354
1693	0.183556105
1694	0.1835324271
1695	0.183512173
1696	0.1834977489
1697	0.1834687668
1698	0.1834455854
1699	0.1834258852
1700	0.1834079635
1701	0.1833856728
1702	0.1833722776
1703	0.1833403581
1704	0.1833140919
1705	0.1832903762
1706	0.1832703434
1707	0.1832498472
1708	0.1832313808
1709	0.1832161516
1710	0.1832021631
1711	0.183184028
1712	0.1831566405
1713	0.1831283889
1714	0.1831068167
1715	0.1830899198
1716	0.1830699515
1717	0.1830483279
1718	0.1830324989
1719	0.1830128387
1720	0.18299749
1721	0.1829762383
1722	0.182940415
1723	0.1829180867
1724	0.1828951665
1725	0.1828727793
1726	0.1828530733
1727	0.1828354622
1728	0.1828149412
1729	0.1828038029
1730	0.1827873398
1731	0.182758576
1732	0.1827354729
1733	0.1827099536
1734	0.1826927251
1735	0.1826683757
1736	0.182642697
1737	0.1826244023
1738	0.1826053476
1739	0.1825902395
1740	0.1825786644
1741	0.1825681248
1742	0.1825499755
1743	0.1825291975
1744	0.1825096271
1745	0.1824904598
1746	0.1824684006
1747	0.1824488791
1748	0.1824327127
1749	0.1824139572
1750	0.1823872547
1751	0.1823620377
1752	0.1823340521
1753	0.1823175809
1754	0.1822926112
1755	0.1822738526
1756	0.1822511389
1757	0.182225505
1758	0.182210404
1759	0.182200607
1760	0.1821709769
1761	0.1821488468
1762	0.1821343218
1763	0.1821155522
1764	0.1821045344
1765	0.1820873163
1766	0.1820686818
1767	0.1820384643
1768	0.1820112495
1769	0.1819881515
1770	0.18196706
1771	0.1819430537
1772	0.1819300205
1773	0.1819094302
1774	0.181892721
1775	0.1818772252
1776	0.1818595107
1777	0.1818434296
1778	0.1818245761
1779	0.1818074758
1780	0.1817888791
1781	0.1817713477
1782	0.1817556383
1783	0.1817382184
1784	0.1817117664
1785	0.1816867098
1786	0.1816738659
1787	0.1816514253
1788	0.1816334155
1789	0.1816106335
1790	0.1815941009
1791	0.1815776411
1792	0.1815579109
1793	0.1815242139
1794	0.1815011859
1795	0.181482747
1796	0.1814662814
1797	0.1814449816
1798	0.1814222217
1799	0.1814010485
1800	0.1813778077
1801	0.1813676385
1802	0.1813513698
1803	0.1813369476
1804	0.1813180577
1805	0.1813019394
1806	0.1812874034
1807	0.181265694
1808	0.181241603
1809	0.1812280779
1810	0.18121058
1811	0.1811937129
1812	0.1811768411
1813	0.181165194
1814	0.1811413447
1815	0.1811137038
1816	0.1811015298
1817	0.1810833307
1818	0.1810605836
1819	0.1810325485
1820	0.1810039462
1821	0.1809883252
1822	0.1809631602
1823	0.1809480089
1824	0.1809244675
1825	0.1809064544
1826	0.1808860318
1827	0.1808701682
1828	0.1808500393
1829	0.1808405049
1830	0.1808246912
1831	0.1808032365
1832	0.1807879733
1833	0.1807719351
1834	0.1807643306
1835	0.1807440689
1836	0.1807187484
1837	0.1807049664
1838	0.1806869429
1839	0.1806683349
1840	0.1806558897
1841	0.1806344172
1842	0.1806125803
1843	0.1805943131
1844	0.1805782084
1845	0.1805652137
1846	0.1805463842
1847	0.1805302095
1848	0.1805117938
1849	0.1804887636
1850	0.1804676992
1851	0.1804481488
1852	0.1804254193
1853	0.1804020351
1854	0.1803784713
1855	0.180354903
1856	0.1803412381
1857	0.1803139169
1858	0.1802967844
1859	0.1802735139
1860	0.1802560373
1861	0.1802344616
1862	0.1802103653
1863	0.1801846129
1864	0.1801628493
1865	0.1801429784
1866	0.1801282771
1867	0.1801152834
1868	0.1800915134
1869	0.1800759797
1870	0.1800653872
1871	0.1800430805
1872	0.1800248536
1873	0.1799980754
1874	0.1799737955
1875	0.1799538906
1876	0.1799394765
1877	0.1798939644
1878	0.1798734575
1879	0.1798589781
1880	0.1798409404
1881	0.1798169441
1882	0.1797961393
1883	0.1797725875
1884	0.1797606408
1885	0.1797386775
1886	0.1797167852
1887	0.179688581
1888	0.1796749396
1889	0.1796548696
1890	0.1796334252
1891	0.1796018742
1892	0.1795811687
1893	0.1795679293
1894	0.179510752
1895	0.1794807049
1896	0.1794592836
1897	0.1794361711
1898	0.1794029169
1899	0.1793811975
1900	0.1793732307
1901	0.179355374
1902	0.1793346021
1903	0.1793191326
1904	0.1792914793
1905	0.1792749121
1906	0.1792490108
1907	0.1792247119
1908	0.1792113567
1909	0.1791959301
1910	0.1791790442
1911	0.1791565286
1912	0.1791333406
1913	0.1791175279
1914	0.17909762
1915	0.1790793056
1916	0.1790643566
1917	0.1790430527
1918	0.1790124822
1919	0.1789875159
1920	0.1789721916
1921	0.1789556129
1922	0.1789325499
1923	0.1789163616
1924	0.1788957709
1925	0.1788704853
1926	0.1788471249
1927	0.1788300961
1928	0.1788108244
1929	0.178793825
1930	0.1787810294
1931	0.1787614344
1932	0.178737086
1933	0.1787159718
1934	0.1786969841
1935	0.1786722192
1936	0.1786522383
1937	0.1786332374
1938	0.17861818
1939	0.1786018722
1940	0.1785784452
1941	0.1785593225
1942	0.1785362827
1943	0.1785119874
1944	0.1784875457
1945	0.1784665136
1946	0.1784460926
1947	0.1784232229
1948	0.1784032635
1949	0.1783891796
1950	0.1783740246
1951	0.1783582435
1952	0.1783376534
1953	0.1782752531
1954	0.1782615827
1955	0.1782317269
1956	0.1782179357
1957	0.1782098412
1958	0.1781904752
1959	0.1781791186
1960	0.1781604255
1961	0.1781446753
1962	0.1781249588
1963	0.1780948317
1964	0.1780755332
1965	0.178053764
1966	0.1780328533
1967	0.1780178075
1968	0.1779931257
1969	0.1779781391
1970	0.1779612269
1971	0.1779379428
1972	0.1779102047
1973	0.1778974772
1974	0.1778812088
1975	0.177862966
1976	0.1778416186
1977	0.1778185918
1978	0.1778030145
1979	0.1777886771
1980	0.1777738485
1981	0.17775897
1982	0.1777387331
1983	0.1777243383
1984	0.1777063746
1985	0.1776847075
1986	0.1776665358
1987	0.1776387875
1988	0.1776146918
1989	0.17758921
1990	0.1775614497
1991	0.1775275764
1992	0.1775097758
1993	0.1774920004
1994	0.1774756309
1995	0.1774556255
1996	0.1774325066
1997	0.1774121694
1998	0.1773956392
1999	0.1773755266
